start_date,end_date,current_flag,dataset_row_id,creation_date,status,completion_date,service_request_number,type_of_service_request,number_of_premises_baited,number_of_premises_with_garbage,number_of_premises_with_rats,current_activity,most_recent_action,street_address,zip_code,x_coordinate,y_coordinate,ward,police_district,community_area,latitude,longitude,location
2014-08-13 21:52:54.758983,,True,127032,2014-03-17,Completed,2014-03-20,14-00374117,Rodent Baiting/Rat Complaint,0,1,1.0,Dispatch Crew,"Area inspected, no cause and no baiting",345 W 60TH PL,60621,1174830.29949335,1864826.84178856,20,7,68,41.7844725428907,-87.6345428184322,"(41.784472542890725, -87.63454281843218)"
2014-08-13 21:52:54.758983,,True,127078,2014-03-19,Completed,2014-03-24,14-00388788,Rodent Baiting/Rat Complaint,0,6,0.0,Dispatch Crew,Inspected and baited,4840 S CHAMPLAIN AVE,60615,1181415.25498915,1873063.74652871,4,2,38,41.8069259372365,-87.6101458800487,"(41.80692593723648, -87.61014588004869)"
2014-08-13 21:52:54.758983,,True,127926,2014-05-28,Completed,2014-06-03,14-00795128,Rodent Baiting/Rat Complaint,0,2,0.0,Dispatch Crew,Inspected and baited,5927 S CARPENTER ST,60621,1170326.90741233,1865508.22026718,16,7,68,41.7864415712584,-87.6510341968271,"(41.786441571258365, -87.65103419682714)"
2014-08-20 18:20:45.150063,,True,128084,2014-08-14,Open,,14-01339820,Rodent Baiting/Rat Complaint,,,,,,5326 S HARPER AVE,60615,1187182.38999429,1870282.71037125,4,2,41,41.7991594654887,-87.5890824756666,"(41.79915946548874, -87.58908247566661)"
2014-08-20 18:20:45.150063,,True,128100,2014-08-13,Open,,14-01336354,Rodent Baiting/Rat Complaint,,,,,,5651 S CALUMET AVE,60637,1179448.08710234,1867620.17057743,20,2,40,41.7920334717098,-87.6175270181863,"(41.79203347170979, -87.61752701818628)"
2014-08-20 18:20:45.150063,,True,128169,2014-08-15,Open,,14-01352615,Rodent Baiting/Rat Complaint,,,,,,743 W 48TH PL,60609,1172162.59073393,1872707.10433139,11,9,61,41.8061559089198,-87.6440920261971,"(41.806155908919784, -87.64409202619714)"
2014-08-20 18:20:45.150063,,True,128203,2014-08-13,Open,,14-01333653,Rodent Baiting/Rat Complaint,,,,,,6653 S WABASH AVE,60637,1177752.52457146,1860898.8064104,20,3,69,41.7736279373668,-87.6239476449112,"(41.77362793736677, -87.62394764491118)"
2014-08-20 18:20:45.150063,,True,128184,2014-08-15,Open,,14-01351622,Rodent Baiting/Rat Complaint,,,,,,6201 S DR MARTIN LUTHER KING JR DR,60637,1179984.46047658,1863988.29999583,20,3,42,41.7820550030016,-87.6156714047012,"(41.78205500300157, -87.61567140470123)"
2014-08-20 18:20:45.150063,,True,128252,2014-08-14,Open,,14-01340646,Rodent Baiting/Rat Complaint,,,,,,5201 S DR MARTIN LUTHER KING JR DR,60615,1179808.06193095,1870603.70620472,4,2,40,41.8002123317143,-87.6161157862947,"(41.80021233171431, -87.6161157862947)"
2014-08-20 18:20:45.150063,,True,128289,2014-08-18,Open,,14-01364218,Rodent Baiting/Rat Complaint,,,,,,6345 S RHODES AVE,60637,1180992.68657293,1863057.74880449,20,3,42,41.7794783309738,-87.612003636389,"(41.779478330973795, -87.612003636389)"
2014-08-20 18:20:45.150063,,True,128301,2014-08-18,Open,,14-01364300,Rodent Baiting/Rat Complaint,,,,,,6336 S RHODES AVE,60637,1180991.08657293,1863117.84880449,20,3,42,41.7796432879797,-87.612007653887,"(41.77964328797974, -87.61200765388699)"
2014-08-20 18:20:45.150063,,True,128397,2014-08-14,Open,,14-01337483,Rodent Baiting/Rat Complaint,,,,,,5600 S CALUMET AVE,60637,1179439.27992696,1867963.31237387,20,2,40,41.7929752860168,-87.6175488362077,"(41.792975286016755, -87.6175488362077)"
2014-08-20 18:20:45.150063,,True,128545,2014-08-13,Open,,14-01329799,Rodent Baiting/Rat Complaint,,,,,,6949 S EMERALD AVE,60621,1172505.92002277,1858788.86022114,6,7,68,41.7679551417929,-87.6432425413993,"(41.767955141792946, -87.64324254139935)"
2014-08-20 18:20:45.150063,,True,128552,2014-08-14,Open,,14-01344575,Rodent Baiting/Rat Complaint,,,,,,5619 S CALUMET AVE,60637,1179442.57992696,1867835.51237387,20,2,40,41.7926245155214,-87.6175406374527,"(41.7926245155214, -87.61754063745268)"
2014-08-20 18:20:45.150063,2014-08-23 00:00:00,False,128568,2014-08-18,Open,,14-01365392,Rodent Baiting/Rat Complaint,,,,,,6934 S NORMAL BLVD,60621,1174145.75500257,1858937.79721955,6,7,68,41.7683275808823,-87.6372273964977,"(41.768327580882314, -87.63722739649772)"
2014-08-20 18:20:45.150063,,True,128574,2014-08-13,Open,,14-01332246,Rodent Baiting/Rat Complaint,,,,,,5117 S KIMBARK AVE,60615,1185535.67002855,1871353.36021226,4,2,41,41.8021363756349,-87.5950875841683,"(41.80213637563491, -87.5950875841683)"
2014-08-20 18:20:45.150063,,True,128616,2014-08-15,Open,,14-01350962,Rodent Baiting/Rat Complaint,,,,,,4815 S UNION AVE,60609,1172444.59213145,1872887.77220587,11,9,61,41.8066454695105,-87.6430524286417,"(41.80664546951048, -87.64305242864167)"
2014-08-20 18:20:45.150063,,True,128692,2014-08-15,Open,,14-01352294,Rodent Baiting/Rat Complaint,,,,,,6622 S RHODES AVE,60637,1181040.49369864,1861225.27010717,20,3,42,41.7744487306052,-87.6118847318354,"(41.774448730605236, -87.61188473183545)"
2014-08-20 18:20:45.150063,,True,128718,2014-08-13,Open,,14-01331318,Rodent Baiting/Rat Complaint,,,,,,5702 S WABASH AVE,60637,1177687.65408644,1867232.04702354,20,2,40,41.7910084638627,-87.6239939240505,"(41.79100846386274, -87.6239939240505)"
2014-08-20 18:20:45.150063,,True,128766,2014-08-18,Open,,14-01359240,Rodent Baiting/Rat Complaint,,,,,,650 E 51ST ST,60615,1181549.74998467,1871340.39902422,4,2,38,41.8021938225511,-87.60970581555,"(41.80219382255109, -87.60970581554996)"
2014-08-20 18:20:45.150063,,True,128794,2014-08-17,Open,,14-01357028,Rodent Baiting/Rat Complaint,,,,,,4718 S INDIANA AVE,60615,1178394.19350649,1873787.22766929,3,2,38,41.8089804558995,-87.6212040896969,"(41.80898045589952, -87.62120408969689)"
2014-08-20 18:20:45.150063,,True,128829,2014-08-15,Open,,14-01351832,Rodent Baiting/Rat Complaint,,,,,,6622 S ABERDEEN ST,60621,1170122.12160733,1860893.70399978,17,7,68,41.773783245319,-87.6519191185639,"(41.773783245319045, -87.65191911856394)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,38256,2014-08-07,Open,,14-01294765,Rodent Baiting/Rat Complaint,,,,,,6201 S RACINE AVE,60636,1169382.68822434,1863666.80080895,16,7,68,41.7814090065635,-87.654549485112,"(41.78140900656355, -87.65454948511196)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,69844,2014-07-31,Open,,14-01240668,Rodent Baiting/Rat Complaint,,,,,,4520 S UNION AVE,60609,1172387.02296769,1874909.11786861,11,9,61,41.8121935132646,-87.6432040392296,"(41.812193513264624, -87.64320403922956)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,72233,2014-08-07,Open,,14-01294698,Rodent Baiting/Rat Complaint,,,,,,6200 S MAY ST,60621,1169713.76163072,1863682.58762871,16,7,68,41.7814451494002,-87.6533352383203,"(41.78144514940023, -87.65333523832034)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,101978,2014-07-30,Open,,14-01233122,Rodent Baiting/Rat Complaint,,,,,,524 W 46TH ST,60609,1173569.87619828,1874416.37359774,11,9,61,41.8108152268019,-87.6388799767593,"(41.81081522680195, -87.6388799767593)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,103057,2014-07-31,Open,,14-01240710,Rodent Baiting/Rat Complaint,,,,,,4536 S UNION AVE,60609,1172390.12296769,1874801.31786861,11,9,61,41.8118976310797,-87.6431958439484,"(41.81189763107972, -87.64319584394838)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,46613,2014-07-13,Open,,14-01105494,Rodent Baiting/Rat Complaint,,,,,,6712 S LAFAYETTE AVE,60621,1176991.30571222,1860404.47332925,6,7,69,41.7722886302742,-87.6267529776792,"(41.77228863027424, -87.62675297767925)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,77067,2014-07-28,Open,,14-01212473,Rodent Baiting/Rat Complaint,,,,,,6945 S PEORIA ST,60621,1171504.17480889,1858788.22286876,17,7,68,41.7679753895353,-87.6469144084673,"(41.76797538953526, -87.64691440846734)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,77759,2014-07-20,Open,,14-01156517,Rodent Baiting/Rat Complaint,,,,,,6514 S SANGAMON ST,60621,1171095.58859239,1861636.51852288,17,7,68,41.7758003962365,-87.6483289077083,"(41.775800396236505, -87.6483289077083)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,108943,2014-08-07,Open,,14-01294802,Rodent Baiting/Rat Complaint,,,,,,6301 S RACINE AVE,60636,1169401.02609055,1863004.08632514,16,7,68,41.7795900408617,-87.6545014349529,"(41.77959004086173, -87.65450143495292)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,113922,2014-08-07,Open,,14-01294728,Rodent Baiting/Rat Complaint,,,,,,6300 S MAY ST,60621,1169731.98197565,1863020.49402374,16,7,68,41.7796278897737,-87.6532876353174,"(41.779627889773664, -87.65328763531735)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,86579,2014-07-28,Open,,14-01213552,Rodent Baiting/Rat Complaint,,,,,,631 W 48TH ST,60609,1172895.1460156,1873063.65989589,11,9,61,41.8071181811165,-87.6413947598158,"(41.80711818111646, -87.6413947598158)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,116250,2014-08-06,Open - Dup,,14-01283340,Rodent Baiting/Rat Complaint,,,,,,524 W 46TH ST,60609,1173569.87619828,1874416.37359774,11,9,61,41.8108152268019,-87.6388799767593,"(41.81081522680195, -87.6388799767593)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,120167,2014-07-13,Open,,14-01105495,Rodent Baiting/Rat Complaint,,,,,,6710 S LAFAYETTE AVE,60621,1176990.60571222,1860428.57332925,6,7,69,41.7723547790681,-87.626754817855,"(41.77235477906805, -87.62675481785497)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,92355,2014-08-06,Open,,14-01287491,Rodent Baiting/Rat Complaint,,,,,,4815 S UNION AVE,60609,1172444.59213145,1872887.77220587,11,9,61,41.8066454695105,-87.6430524286417,"(41.80664546951048, -87.64305242864167)"
2014-08-13 21:52:54.758983,,True,73864,2014-04-01,Completed,2014-04-09,14-00464611,Rodent Baiting/Rat Complaint,0,1,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",5800 S MORGAN ST,60621,1170634.57447575,1866360.70257886,16,7,68,41.788774175019,-87.6498812870104,"(41.788774175018965, -87.64988128701042)"
2014-08-13 21:52:54.758983,,True,90530,2014-06-24,Completed,2014-07-21,14-00975671,Rodent Baiting/Rat Complaint,0,4,0.0,Dispatch Crew,"No contact, left door hanger",4727 S ST LAWRENCE AVE,60615,1181055.70471652,1873803.97719678,4,2,38,41.8089654855473,-87.6114417783752,"(41.80896548554735, -87.61144177837521)"
2014-08-13 21:52:54.758983,,True,37610,2014-04-21,Completed,2014-05-07,14-00574029,Rodent Baiting/Rat Complaint,0,4,0.0,Dispatch Crew,Inspected and baited,6136 S RHODES AVE,60637,1180962.03662361,1864444.83208238,20,3,42,41.7832853251283,-87.61207334753,"(41.78328532512828, -87.61207334753003)"
2014-08-13 21:52:54.758983,,True,15669,2014-07-25,Completed - Dup,2014-08-08,14-01195096,Rodent Baiting/Rat Complaint,,,,,,5614 S SHIELDS AVE,60621,1174928.0972941,1867639.83978384,3,7,68,41.7921895233555,-87.6341003757601,"(41.79218952335547, -87.6341003757601)"
2014-08-13 21:52:54.758983,,True,65396,2014-05-14,Completed,2014-05-27,14-00709529,Rodent Baiting/Rat Complaint,3,5,5.0,Dispatch Crew,Inspected and baited,5907 S CALUMET AVE,60637,1179492.1974188,1865920.7874701,20,2,40,41.7873691959429,-87.6174171634013,"(41.78736919594294, -87.61741716340126)"
2014-08-13 21:52:54.758983,,True,97749,2014-07-01,Completed,2014-07-30,14-01024805,Rodent Baiting/Rat Complaint,2,3,2.0,Dispatch Crew,Inspected and baited,4741 S CHAMPLAIN AVE,60615,1181397.53902598,1873720.02349609,4,2,38,41.8087272237476,-87.6101906030205,"(41.808727223747596, -87.61019060302054)"
2014-08-13 21:52:54.758983,,True,96907,2014-05-09,Completed,2014-05-22,14-00681500,Rodent Baiting/Rat Complaint,1,0,1.0,Dispatch Crew,"Backyard serviced, contact made",6816 S ABERDEEN ST,60621,1170157.99706724,1859608.21486982,17,7,68,41.7702549247909,-87.6518249479945,"(41.77025492479094, -87.6518249479945)"
2014-08-13 21:52:54.758983,,True,103077,2014-04-09,Completed,2014-04-24,14-00512296,Rodent Baiting/Rat Complaint,3,9,3.0,Dispatch Crew,Inspected and baited,724 W 50TH ST,60609,1172318.84998357,1871717.34011134,3,9,61,41.8034364542141,-87.6435480590636,"(41.80343645421408, -87.64354805906363)"
2014-08-13 21:52:54.758983,,True,76177,2014-05-17,Completed,2014-05-29,14-00730678,Rodent Baiting/Rat Complaint,0,5,2.0,Dispatch Crew,Inspected and baited,6350 S ST LAWRENCE AVE,60637,1181317.73296982,1863368.92057713,20,3,42,41.7803247276219,-87.6108024048598,"(41.78032472762187, -87.61080240485983)"
2014-08-13 21:52:54.758983,,True,112128,2014-04-11,Completed,2014-04-28,14-00528820,Rodent Baiting/Rat Complaint,3,4,3.0,Dispatch Crew,Inspected and baited,4747 S MICHIGAN AVE,60615,1177957.46373055,1873580.44350276,3,2,38,41.8084229410585,-87.622812184707,"(41.80842294105846, -87.62281218470696)"
2014-08-13 21:52:54.758983,,True,52093,2014-03-17,Completed,2014-03-24,14-00377092,Rodent Baiting/Rat Complaint,1,0,1.0,Dispatch Crew,Inspected and baited,5326 S HARPER AVE,60615,1187182.38999429,1870282.71037125,4,2,41,41.7991594654887,-87.5890824756666,"(41.79915946548874, -87.58908247566661)"
2014-08-13 21:52:54.758983,,True,114848,2014-07-15,Completed,2014-08-08,14-01120091,Rodent Baiting/Rat Complaint,2,7,3.0,Dispatch Crew,Inspected and baited,5425 S WABASH AVE,60615,1177639.69176979,1868984.5001073,3,2,40,41.7958184504442,-87.6241167780885,"(41.79581845044422, -87.6241167780885)"
2014-08-13 21:52:54.758983,,True,87583,2014-03-12,Completed,2014-03-18,14-00353333,Rodent Baiting/Rat Complaint,2,5,5.0,Dispatch Crew,Inspected and baited,5718 S MAY ST,60621,1169628.01297031,1866876.57872522,16,7,68,41.7902116966767,-87.6535570320816,"(41.79021169667675, -87.65355703208161)"
2014-08-13 21:52:54.758983,,True,4474,2014-03-07,Completed,2014-03-13,14-00323324,Rodent Baiting/Rat Complaint,0,2,0.0,Dispatch Crew,Inspected and baited,436 E 48TH ST,60615,1179981.43921684,1873290.54450397,3,2,38,41.807581276933,-87.6153976612305,"(41.807581276933, -87.61539766123047)"
2014-08-13 21:52:54.758983,,True,565,2014-06-20,Completed,2014-07-08,14-00948898,Rodent Baiting/Rat Complaint,1,7,1.0,Dispatch Crew,Inspected and baited,6615 S WABASH AVE,60637,1177745.62457146,1861150.4064104,20,3,69,41.7743185106037,-87.623965331062,"(41.77431851060367, -87.62396533106195)"
2014-08-13 21:52:54.758983,,True,769,2014-06-16,Completed,2014-06-24,14-00916976,Rodent Baiting/Rat Complaint,1,5,0.0,Dispatch Crew,Inspected and baited,4840 S CHAMPLAIN AVE,60615,1181415.25498915,1873063.74652871,4,2,38,41.8069259372365,-87.6101458800487,"(41.80692593723648, -87.61014588004869)"
2014-08-13 21:52:54.758983,,True,33555,2014-01-01,Completed,2014-01-06,14-00002080,Rodent Baiting/Rat Complaint,0,7,2.0,Dispatch Crew,"Area inspected, no cause and no baiting",6611 S RACINE AVE,60636,1169458.62020325,1860949.76001172,17,7,68,41.7739514704538,-87.6543497524708,"(41.77395147045382, -87.65434975247084)"
2014-08-13 21:52:54.758983,,True,35695,2014-04-10,Completed,2014-04-23,14-00522652,Rodent Baiting/Rat Complaint,3,6,3.0,Dispatch Crew,Inspected and baited,5640 S MAY ST,60621,1169613.86440263,1867392.46598377,16,7,68,41.7916276576518,-87.6535939549081,"(41.791627657651844, -87.65359395490812)"
2014-08-13 21:52:54.758983,,True,65521,2014-08-12,Open,,14-01325114,Rodent Baiting/Rat Complaint,,,,,,6000 S MICHIGAN AVE,60637,1178184.94740714,1865258.93617086,20,3,40,41.7855827804774,-87.6222303149319,"(41.785582780477384, -87.6222303149319)"
2014-08-13 21:52:54.758983,,True,66548,2014-06-24,Completed,2014-07-21,14-00970974,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,Inspected and baited,4947 S KIMBARK AVE,60615,1185511.72058816,1872452.92848129,4,2,39,41.8051542370506,-87.595140781641,"(41.805154237050616, -87.59514078164096)"
2014-08-13 21:52:54.758983,,True,68177,2014-05-02,Completed,2014-05-16,14-00640656,Rodent Baiting/Rat Complaint,0,2,0.0,Dispatch Crew,"Backyard serviced, contact made",6850 S CHAMPLAIN AVE,60637,1181737.24928895,1860069.78047392,6,3,42,41.7712618862604,-87.6093662271533,"(41.77126188626039, -87.6093662271533)"
2014-08-13 21:52:54.758983,,True,4242,2014-06-25,Completed,2014-07-29,14-00982237,Rodent Baiting/Rat Complaint,1,3,1.0,Dispatch Crew,Inspected and baited,5933 S INDIANA AVE,60637,1178614.00362429,1865718.77932308,20,2,40,41.7868348869817,-87.6206432326151,"(41.78683488698174, -87.62064323261511)"
2014-08-13 21:52:54.758983,,True,4584,2014-06-16,Completed,2014-06-23,14-00912551,Rodent Baiting/Rat Complaint,,0,0.0,Dispatch Crew,Inspected and baited,5512 S EVERETT AVE,60637,1188981.49072111,1868791.56559407,5,2,41,41.7950247259883,-87.5825326114763,"(41.79502472598833, -87.58253261147632)"
2014-08-13 21:52:54.758983,,True,37002,2014-03-25,Completed,2014-04-03,14-00423048,Rodent Baiting/Rat Complaint,2,3,2.0,Dispatch Crew,Inspected and baited,6541 S HARVARD AVE,60621,1175189.66661388,1861629.05279821,20,7,68,41.7756894408432,-87.6333206842872,"(41.77568944084315, -87.63332068428724)"
2014-08-13 21:52:54.758983,,True,69484,2014-06-09,Completed,2014-06-16,14-00872064,Rodent Baiting/Rat Complaint,2,1,2.0,Dispatch Crew,"No contact, left door hanger",4715 S UNION AVE,60609,1172425.37668327,1873551.02092956,11,9,61,41.8084659145273,-87.6431033679472,"(41.808465914527275, -87.64310336794723)"
2014-08-13 21:52:54.758983,,True,72201,2014-06-03,Completed,2014-06-11,14-00828742,Rodent Baiting/Rat Complaint,2,9,2.0,Dispatch Crew,Inspected and baited,6752 S MORGAN ST,60621,1170807.95099024,1860047.97706803,17,7,68,41.7714475286739,-87.649429668037,"(41.7714475286739, -87.64942966803704)"
2014-08-13 21:52:54.758983,,True,8753,2014-05-29,Completed,2014-06-11,14-00804675,Rodent Baiting/Rat Complaint,3,10,3.0,Dispatch Crew,Inspected and baited,6738 S CARPENTER ST,60621,1170474.47368199,1860132.62051327,17,7,68,41.7716870709921,-87.6506496174651,"(41.771687070992115, -87.65064961746508)"
2014-08-13 21:52:54.758983,,True,9662,2014-03-31,Completed,2014-04-08,14-00459747,Rodent Baiting/Rat Complaint,0,6,0.0,Dispatch Crew,Inspected and baited,5365 S SHIELDS AVE,60609,1174865.44362661,1869357.26473283,3,9,37,41.7969037110625,-87.6342789058826,"(41.79690371106248, -87.63427890588261)"
2014-08-13 21:52:54.758983,,True,42638,2014-05-15,Completed,2014-05-29,14-00716890,Rodent Baiting/Rat Complaint,4,4,6.0,Dispatch Crew,Inspected and baited,6614 S ABERDEEN ST,60621,1170120.62160733,1860947.20399978,17,7,68,41.7739300884756,-87.6519230633304,"(41.773930088475566, -87.65192306333044)"
2014-08-13 21:52:54.758983,,True,73486,2014-01-30,Completed,2014-02-04,14-00142833,Rodent Baiting/Rat Complaint,0,2,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6451 S MORGAN ST,60621,1170753.41610854,1862042.70352832,16,7,68,41.7769224888949,-87.64957143867,"(41.77692248889487, -87.64957143867)"
2014-08-13 21:52:54.758983,,True,73939,2014-05-22,Completed,2014-06-20,14-00762809,Rodent Baiting/Rat Complaint,4,10,4.0,Dispatch Crew,Inspected and baited,5006 S MORGAN ST,60609,1170493.51500829,1871606.50579561,16,9,61,41.8031723160647,-87.6502456595948,"(41.803172316064675, -87.65024565959484)"
2014-08-13 21:52:54.758983,,True,12172,2014-03-25,Completed,2014-04-03,14-00428356,Rodent Baiting/Rat Complaint,2,7,2.0,Dispatch Crew,Inspected and baited,6042 S MICHIGAN AVE,60637,1178192.84740714,1864978.63617086,20,3,40,41.7848134300859,-87.6222098498662,"(41.78481343008586, -87.62220984986615)"
2014-08-13 21:52:54.758983,,True,12746,2014-05-20,Completed,2014-05-30,14-00745168,Rodent Baiting/Rat Complaint,1,3,2.0,Dispatch Crew,Inspected and baited,5033 S ST LAWRENCE AVE,60615,1181110.38586691,1871659.36519689,4,2,38,41.8030792316913,-87.6113073018127,"(41.803079231691285, -87.61130730181267)"
2014-08-13 21:52:54.758983,,True,13314,2014-04-29,Completed,2014-05-13,14-00615681,Rodent Baiting/Rat Complaint,0,2,0.0,Dispatch Crew,Inspected and baited,1352 E PARK PL,60637,1186114.9353986,1868560.87839468,5,2,41,41.7944599224542,-87.5930514073142,"(41.79445992245416, -87.59305140731423)"
2014-08-13 21:52:54.758983,,True,13801,2014-03-17,Completed,2014-03-25,14-00374036,Rodent Baiting/Rat Complaint,3,3,3.0,Dispatch Crew,Inspected and baited,5151 S EMERALD AVE,60609,1172178.38200902,1870707.16280452,3,9,61,41.800667514625,-87.6440929292633,"(41.80066751462503, -87.64409292926328)"
