start_date,end_date,current_flag,dataset_row_id,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude
54:18.6,,TRUE,2144074,9732891,HX382995,8/11/14 12:15,0000X W RANDOLPH ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,111,1,42,32,08A,1176137,1901325,2014,8/18/14 12:38,41.88459717,-87.62865418
54:18.6,,TRUE,2144637,9733388,HX383120,8/10/14 9:00,048XX N SPRINGFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1712,17,39,14,14,1149472,1931953,2014,8/17/14 12:37,41.96920223,-87.72577514
54:18.6,,TRUE,2144666,9737586,HX385808,8/13/14 4:00,080XX S CHAPPEL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,414,4,8,46,14,1191303,1851901,2014,8/20/14 12:42,41.74861977,-87.57456622
54:18.6,,TRUE,2144777,9733828,HX383992,8/12/14 1:55,027XX W 23RD PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1034,10,12,30,14,1158631,1888248,2014,8/19/14 12:37,41.84908904,-87.69329657
54:18.6,,TRUE,2145982,9739604,HX389597,8/16/14 3:00,027XX W SCHUBERT AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1411,14,35,22,6,1157870,1917795,2014,8/23/14 12:37,41.93018423,-87.69528318
54:18.6,,TRUE,4937794,9720551,HX370362,8/2/14 1:40,010XX S MENARD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1513,15,29,25,08B,1137824,1895358,2014,8/9/14 12:36,41.86900006,-87.76949006
54:18.6,,TRUE,4938348,9732018,HX382200,8/10/14 10:00,0000X W OAK ST,810,THEFT,OVER $500,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,1824,18,42,8,6,1175500,1907177,2014,8/17/14 12:37,41.9006697,-87.63081736
54:18.6,,TRUE,4939138,9731834,HX381970,8/10/14 15:15,074XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,733,7,17,68,18,1172209,1855744,2014,8/17/14 12:37,41.7596062,-87.64442027
54:18.6,,TRUE,4940308,9722052,HX372291,8/3/14 3:00,074XX S EXCHANGE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,334,3,7,43,6,1194833,1856402,2014,8/10/14 12:34,41.76088471,-87.56148332
54:18.6,,TRUE,4942659,9722089,HX372348,8/2/14 20:30,085XX S WINCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,614,6,18,71,14,1164801,1847914,2014,8/9/14 12:36,41.73827914,-87.67179116
54:18.6,,TRUE,4943215,9721099,HX371040,8/2/14 14:20,023XX S CHRISTIANA AVE,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,1024,10,22,30,22,1154439,1888194,2014,8/9/14 12:36,41.84902556,-87.70868316
54:18.6,,TRUE,4943929,9722021,HX372249,8/3/14 1:00,0000X W KINZIE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,STREET,FALSE,FALSE,1831,18,42,8,11,1175766,1902969,2014,8/10/14 12:34,41.88911675,-87.62996705
54:18.6,,TRUE,4944514,9731132,HX381031,8/9/14 19:50,001XX W MAPLE ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,TRUE,FALSE,1824,18,42,8,18,1175129,1907638,2014,8/16/14 12:37,41.90194303,-87.63216622
54:18.6,,TRUE,4944566,9721475,HX371547,8/1/14 23:00,073XX S DANTE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,FALSE,TRUE,324,3,5,43,26,1187177,1856778,2014,8/8/14 12:34,41.76210157,-87.58953063
54:18.6,,TRUE,4944848,9737579,HX387122,8/14/14 1:30,043XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,215,2,3,38,14,1177836,1876415,2014,8/21/14 12:36,41.81620397,-87.62317177
54:18.6,,TRUE,4945265,9736107,HX386200,8/13/14 0:01,0000X N MICHIGAN AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,114,1,42,32,6,1177351,1900470,2014,8/20/14 12:42,41.88222356,-87.6242222
54:18.6,,TRUE,4945499,9732332,HX382551,8/11/14 1:21,057XX S THROOP ST,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PRIVATE, GROUNDS",TRUE,FALSE,713,7,16,67,26,1168685,1866448,2014,8/18/14 12:38,41.78905603,-87.65702716
54:18.6,,TRUE,4945761,9737335,HX387146,8/14/14 11:50,022XX W WALNUT ST,031B,ROBBERY,ARMED: OTHER FIREARM,SIDEWALK,FALSE,FALSE,1223,12,27,28,3,1161395,1901674,2014,8/21/14 12:36,41.88587428,-87.68277897
54:18.6,,TRUE,4945869,9721137,HX371082,8/2/14 14:45,008XX E 77TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,624,6,6,69,18,1183350,1854180,2014,8/9/14 12:36,41.75506234,-87.60363766
54:18.6,,TRUE,4946272,9740027,HX390109,8/16/14 14:41,040XX W ROOSEVELT RD,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1132,11,24,29,6,1149392,1894436,2014,8/23/14 12:37,41.86625362,-87.72704455
54:18.6,,TRUE,4946494,9727876,HX377530,8/7/14 9:47,042XX W MADISON ST,5112,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1115,11,28,26,26,1148308,1899720,2014,8/14/14 12:38,41.88077448,-87.7308879
54:18.6,,TRUE,4947078,9728620,HX378281,8/7/14 19:07,0000X E 69TH ST,454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,TRUE,FALSE,322,3,6,69,08B,1177770,1859237,2014,8/14/14 12:38,41.76906737,-87.62393383
54:18.6,,TRUE,4948061,9741133,HX391596,8/16/14 21:30,005XX S CENTRAL AVE,460,BATTERY,SIMPLE,PARK PROPERTY,FALSE,FALSE,1513,15,29,25,08B,1139099,1897088,2014,8/23/14 12:37,41.87372434,-87.76476708
54:18.6,,TRUE,2147090,9728752,HX378418,8/7/14 20:00,042XX W JACKSON BLVD,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,FALSE,FALSE,1132,11,28,26,04B,1148187,1898309,2014,8/14/14 12:38,41.87690486,-87.73136854
54:18.6,,TRUE,2147560,9733853,HX383866,8/11/14 22:40,081XX S BLACKSTONE AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,411,4,8,45,3,1187533,1851508,2014,8/18/14 12:38,41.74763174,-87.58839311
54:18.6,,TRUE,2147840,9724317,HX374497,8/5/14 0:33,008XX N RIDGEWAY AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,VACANT LOT/LAND,FALSE,TRUE,1112,11,27,23,26,1151185,1905621,2014,8/12/14 12:35,41.89691153,-87.72016887
54:18.6,,TRUE,2147980,9729236,HX378844,8/7/14 22:00,088XX S EAST END AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,412,4,8,48,6,1189136,1846704,2014,8/14/14 12:38,41.73441087,-87.58267287
54:18.6,,TRUE,2148363,9726743,HX376372,8/6/14 12:50,019XX E 79TH ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,414,4,8,43,08A,1190437,1853014,2014,8/13/14 12:36,41.75169485,-87.57770368
54:18.6,,TRUE,2149081,9740520,HX390721,8/17/14 0:42,032XX N PULASKI RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,TRUE,1731,17,31,16,08B,1149123,1921087,2014,8/24/14 12:37,41.93939188,-87.72734094
54:18.6,,TRUE,2149528,9723302,HX373602,8/4/14 9:05,050XX W WELLINGTON AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,APARTMENT,FALSE,FALSE,2521,25,31,19,26,1141955,1919510,2014,8/11/14 12:39,41.93520046,-87.75372486
54:18.6,,TRUE,2149676,9725475,HX375282,8/5/14 15:20,070XX S ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,735,7,17,67,6,1166858,1857957,2014,8/12/14 12:35,41.76579489,-87.6639685
54:18.6,,TRUE,2150172,9727363,HX377100,8/6/14 20:00,011XX S CANAL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,FALSE,FALSE,124,1,2,28,11,1173340,1895547,2014,8/13/14 12:36,41.86880452,-87.63909668
54:18.6,,TRUE,2152909,9736035,HX386024,8/13/14 15:00,092XX S STONY ISLAND AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,413,4,8,48,6,1188555,1844261,2014,8/20/14 12:42,41.72772091,-87.58487919
54:18.6,,TRUE,2153229,9731313,HX381085,8/9/14 19:45,023XX N MOODY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2512,25,29,19,14,1135060,1914840,2014,8/16/14 12:37,41.92251057,-87.77917559
54:18.6,,TRUE,2154590,9741306,HX391793,8/17/14 19:31,051XX W BELDEN AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,2522,25,31,19,24,1141958,1914853,2014,8/24/14 12:37,41.92242112,-87.7538295
54:18.6,,TRUE,2154877,9723730,HX373764,8/4/14 14:15,066XX S DREXEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,321,3,5,42,14,1183409,1861082,2014,8/11/14 12:39,41.77400073,-87.60320675
54:18.6,,TRUE,2155031,9731079,HX380994,8/9/14 19:50,059XX S LOOMIS BLVD,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,713,7,16,67,08B,1167971,1865431,2014,8/16/14 12:37,41.78628065,-87.65967438
54:18.6,,TRUE,2155193,9728941,HX377846,8/7/14 14:00,083XX S ADA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,613,6,21,71,14,1168829,1849183,2014,8/14/14 12:38,41.74167554,-87.65699693
54:18.6,,TRUE,2156189,9730426,HX379723,8/6/14 14:00,063XX S LOOMIS BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,724,7,16,67,08B,1168126,1862637,2014,8/13/14 12:36,41.77861024,-87.65918639
54:18.6,,TRUE,2156661,9739733,HX389770,8/16/14 0:30,015XX S ST LOUIS AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1021,10,24,29,6,1153326,1892256,2014,8/23/14 12:37,41.86019431,-87.71266025
54:18.6,,TRUE,2156957,9734713,HX384604,8/12/14 9:00,001XX N FRANKLIN ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,COMMERCIAL / BUSINESS OFFICE,TRUE,FALSE,122,1,42,32,04A,1174262,1901406,2014,8/19/14 12:37,41.88486148,-87.63553695
54:18.6,,TRUE,4948445,9744265,HX394375,8/8/14 12:30,037XX W MC LEAN AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2525,25,26,22,6,1151111,1913402,2014,8/20/14 12:42,41.91826479,-87.72023639
54:18.6,,TRUE,4949714,9738835,HX388634,8/15/14 13:30,020XX N CLYBOURN AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1811,18,43,7,6,1167271,1913755,2014,8/22/14 12:36,41.91890107,-87.66085335
54:18.6,,TRUE,4949888,9735149,HX385352,8/13/14 3:45,0000X E GARFIELD BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,225,2,3,40,14,1177959,1868614,2014,8/20/14 12:42,41.79479453,-87.6229571
54:18.6,,TRUE,4951665,9739452,HX389426,8/16/14 0:18,045XX N CENTRAL PARK AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1723,17,33,14,08B,1151614,1929808,2014,8/23/14 12:37,41.96327425,-87.71795561
54:18.6,,TRUE,4951784,9729406,HX378855,8/6/14 14:00,001XX W RANDOLPH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,42,32,6,1174751,1901227,2014,8/13/14 12:36,41.88435937,-87.63374665
54:18.6,,TRUE,4952026,9733389,HX383426,8/11/14 14:30,037XX N FRANCISCO AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1733,17,33,16,5,1156427,1924689,2014,8/18/14 12:38,41.94913119,-87.70039881
54:18.6,,TRUE,4952851,9721250,HX371233,8/2/14 16:48,052XX W FERDINAND ST,1661,GAMBLING,GAME/DICE,SIDEWALK,TRUE,FALSE,1523,15,28,25,19,1141018,1902679,2014,8/9/14 12:36,41.88903165,-87.75758363
54:18.6,,TRUE,4953300,9725972,HX375865,8/6/14 1:00,076XX S COLES AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,421,4,7,43,08B,1196550,1854935,2014,8/13/14 12:36,41.75681671,-87.55523919
54:18.6,,TRUE,4953548,9741289,HX391782,8/17/14 21:00,026XX W 23RD PL,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,TRUE,FALSE,1034,10,28,30,26,1158984,1888336,2014,8/24/14 12:37,41.8493233,-87.69199861
54:18.6,,TRUE,4953619,9727297,HX377047,8/6/14 20:40,054XX W RACE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),TRUE,TRUE,1523,15,37,25,08B,1139735,1903060,2014,8/13/14 12:36,41.89010069,-87.76228607
54:18.6,,TRUE,4953630,9720927,HX370786,8/1/14 16:30,005XX S COLUMBUS DR,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,114,1,2,32,6,1178320,1898081,2014,8/8/14 12:34,41.87564599,-87.62073692
54:18.6,,TRUE,4953935,9728256,HX377686,8/7/14 11:30,014XX N CICERO AVE,320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2533,25,37,25,3,1144071,1909402,2014,8/14/14 12:38,41.90742356,-87.74620271
54:18.6,,TRUE,4953946,9743507,HX393738,8/17/14 9:30,011XX W CERMAK RD,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1235,12,25,31,6,1169566,1889631,2014,8/24/14 12:37,41.85265346,-87.65312389
54:18.6,,TRUE,4954120,9741898,HX392335,8/17/14 21:30,061XX S KOLMAR AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,813,8,13,65,6,1147134,1863449,2014,8/24/14 12:37,41.78126432,-87.73612466
54:18.6,,TRUE,4954354,9730027,HX379602,8/8/14 18:20,078XX S MUSKEGON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,421,4,7,43,08B,1196526,1853456,2014,8/15/14 12:34,41.75275882,-87.55537616
54:18.6,,TRUE,4954759,9724697,HX374659,8/5/14 4:00,032XX W DOUGLAS BLVD,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1022,10,24,29,5,1155106,1893315,2014,8/12/14 12:35,41.86306483,-87.7060979
54:18.6,,TRUE,4954871,9726955,HX376529,8/6/14 14:00,009XX W NORTH AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1822,18,32,8,6,1169654,1910802,2014,8/13/14 12:36,41.91074627,-87.65218418
54:18.6,,TRUE,4955353,9739490,HX389427,8/15/14 18:00,072XX S ABERDEEN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,TRUE,FALSE,733,7,17,68,15,1170271,1856963,2014,8/22/14 12:36,41.76299367,-87.65148759
54:18.6,,TRUE,4955716,9736676,HX386783,8/13/14 16:00,084XX S GREEN ST,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,FALSE,FALSE,613,6,21,71,7,1172082,1848622,2014,8/20/14 12:42,41.7400653,-87.64509451
54:18.6,,TRUE,4955922,9740745,HX391117,8/17/14 11:00,001XX S STATE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,6,1176444,1899664,2014,8/24/14 12:37,41.88003237,-87.62757701
54:18.6,,TRUE,4956028,9732200,HX382368,8/10/14 20:00,052XX W AINSLIE ST,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,RESIDENCE,FALSE,TRUE,1623,16,45,11,26,1140794,1932127,2014,8/17/14 12:37,41.96984413,-87.75768019
54:18.6,,TRUE,4956621,9733214,HX383208,8/11/14 13:50,001XX N STATE ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,111,1,42,32,6,1176379,1901312,2014,8/18/14 12:38,41.88455604,-87.62776593
54:18.6,,TRUE,4957397,9720371,HX370060,8/1/14 17:30,008XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1833,18,42,8,6,1177376,1906134,2014,8/8/14 12:34,41.8977653,-87.62395846
54:18.6,,TRUE,4957407,9728668,HX378318,8/7/14 19:58,049XX N LAMON AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1623,16,45,12,08B,1142765,1932165,2014,8/14/14 12:38,41.96991184,-87.75043171
54:18.6,,TRUE,4957953,9725326,HX375109,8/3/14 21:00,065XX S LOWE AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,723,7,20,68,08B,1173205,1861446,2014,8/10/14 12:34,41.77523122,-87.64060165
54:18.6,,TRUE,4958371,9736123,HX386075,8/13/14 15:21,008XX N HOMAN AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,1121,11,27,23,24,1153601,1905295,2014,8/20/14 12:42,41.89596923,-87.7113039
54:18.6,,TRUE,2157754,9720713,HX370557,8/2/14 6:20,033XX W LEXINGTON ST,5110,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,RESIDENCE,TRUE,FALSE,1134,11,24,27,26,1154128,1896463,2014,8/9/14 12:36,41.87172283,-87.7096041
54:18.6,,TRUE,2158023,9737882,HX387778,8/8/14 22:00,002XX E 35TH ST,870,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,211,2,3,35,6,1178207,1881872,2014,8/15/14 12:34,41.83116999,-87.62164506
54:18.6,,TRUE,2158280,9742138,HX392531,8/10/14 18:30,028XX N HALSTED ST,820,THEFT,$500 AND UNDER,BAR OR TAVERN,FALSE,FALSE,1933,19,44,6,6,1170392,1919446,2014,8/19/14 12:37,41.93444972,-87.64921972
54:18.6,,TRUE,2158503,9736564,HX386621,8/13/14 23:40,015XX W BELMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1933,19,32,6,14,1165369,1921283,2014,8/20/14 12:42,41.93959905,-87.66762673
54:18.6,,TRUE,2158869,9741061,HX391437,8/17/14 16:10,070XX S ASHLAND AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,735,7,17,67,04A,1166858,1857957,2014,8/24/14 12:37,41.76579489,-87.6639685
54:18.6,,TRUE,2159959,9729534,HX379066,8/8/14 12:00,077XX S ESSEX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,421,4,7,43,14,1194170,1853872,2014,8/15/14 12:34,41.75395849,-87.56399613
54:18.6,,TRUE,2161346,9734660,HX384138,8/12/14 8:41,083XX S HOUSTON AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,424,4,10,46,08A,1197901,1850201,2014,8/19/14 12:37,41.74379264,-87.55044599
54:18.6,,TRUE,2162097,9734775,HX384983,8/12/14 10:00,052XX S KILDARE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,815,8,23,57,11,1148542,1869610,2014,8/19/14 12:37,41.79814412,-87.73080425
54:18.6,,TRUE,2162197,9720360,HX370066,8/1/14 18:29,049XX S WABASH AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,224,2,3,38,08B,1177591,1872234,2014,8/8/14 12:34,41.80473648,-87.62419703
54:18.6,,TRUE,2162704,9734318,HX384430,8/12/14 12:09,007XX S DAMEN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1225,12,2,28,6,1163201,1896970,2014,8/19/14 12:37,41.87292834,-87.67627921
54:18.6,,TRUE,2163144,9722353,HX372736,8/3/14 18:30,019XX S ALLPORT ST,2820,OTHER OFFENSE,TELEPHONE THREAT,SIDEWALK,FALSE,FALSE,1235,12,25,31,26,1168381,1890848,2014,8/10/14 12:34,41.85601869,-87.65743803
54:18.6,,TRUE,2163213,9731909,HX381908,8/10/14 12:55,006XX W ROOSEVELT RD,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,124,1,2,28,08B,1172464,1894922,2014,8/17/14 12:37,41.86710887,-87.64233112
54:18.6,,TRUE,2163776,9721432,HX371519,8/2/14 21:00,043XX W ARMITAGE AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,VEHICLE NON-COMMERCIAL,TRUE,FALSE,2534,25,30,20,24,1147179,1912896,2014,8/9/14 12:36,41.9169525,-87.73469594
54:18.6,,TRUE,2164060,9738660,HX388484,8/15/14 10:37,074XX S HARVARD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,731,7,17,69,18,1175293,1855286,2014,8/22/14 12:36,41.75828107,-87.63313117
54:18.6,,TRUE,2164501,9720269,HX369786,8/1/14 12:14,033XX W HARRISON ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1134,11,24,27,6,1154396,1897129,2014,8/8/14 12:34,41.87354506,-87.70860236
54:18.6,,TRUE,2164658,9721484,HX371482,8/2/14 18:00,0000X W 47TH ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,224,2,3,38,08B,1176639,1873815,2014,8/9/14 12:36,41.8090964,-87.62764091
54:18.6,,TRUE,2165623,9733563,HX383737,8/11/14 19:40,031XX N MARMORA AVE,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),VEHICLE NON-COMMERCIAL,TRUE,FALSE,2514,25,30,19,18,1136455,1920472,2014,8/18/14 12:38,41.93794055,-87.77391482
54:18.6,,TRUE,2166832,9731536,HX381582,8/8/14 0:01,071XX S WENTWORTH AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,731,7,6,69,11,1176151,1857833,2014,8/15/14 12:34,41.76525112,-87.62991037
54:18.6,,TRUE,2166906,9731935,HX382115,8/8/14 19:00,044XX S KEDZIE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,821,8,14,58,7,1155720,1875218,2014,8/15/14 12:34,41.81339215,-87.70433044
54:18.6,,TRUE,2167040,9723519,HX373667,8/4/14 13:25,010XX W LAWRENCE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2024,20,46,3,08A,1168465,1932089,2014,8/11/14 12:39,41.96918459,-87.65593416
54:18.6,,TRUE,2167698,9746870,HX396479,8/14/14 15:40,032XX N KOSTNER AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,1731,17,31,16,04B,1146524,1921003,2014,8/22/14 12:36,41.93921139,-87.73689524
54:18.6,,TRUE,4960502,9720788,HX370638,8/1/14 22:00,044XX W GRAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,2533,25,37,23,14,1146435,1910512,2014,8/8/14 12:34,41.91042478,-87.73749027
54:18.6,,TRUE,4960981,9726078,HX376014,8/5/14 16:00,010XX W LAKE ST,810,THEFT,OVER $500,ALLEY,FALSE,FALSE,1224,12,27,28,6,1169560,1901587,2014,8/12/14 12:35,41.88546178,-87.65279803
54:18.6,,TRUE,4963104,9723248,HX373523,8/3/14 21:00,025XX N LAWNDALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2524,25,35,22,08B,1151245,1916743,2014,8/10/14 12:34,41.92743016,-87.71965622
54:18.6,,TRUE,4963560,9736069,HX386066,8/13/14 15:50,037XX W ROOSEVELT RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1011,10,24,29,18,1151749,1894416,2014,8/20/14 12:42,41.86615274,-87.71839226
54:18.6,,TRUE,4964074,9731864,HX380653,8/9/14 14:00,0000X W LAKE ST,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1176285,1901706,2014,8/16/14 12:37,41.88563932,-87.62809922
54:18.6,,TRUE,4964544,9733136,HX383172,8/9/14 21:30,022XX N KNOX AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2522,25,31,19,6,1144987,1914287,2014,8/16/14 12:37,41.92081125,-87.74271422
54:18.6,,TRUE,4965721,9731886,HX381976,8/10/14 13:56,076XX S CICERO AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,833,8,13,65,6,1145766,1853739,2014,8/17/14 12:37,41.75464436,-87.74138513
54:18.6,,TRUE,4966244,9727156,HX376882,8/6/14 18:15,063XX S SACRAMENTO AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,823,8,15,66,24,1157428,1862646,2014,8/13/14 12:36,41.77885838,-87.69840597
54:18.6,,TRUE,4967019,9734397,HX384352,8/12/14 11:30,010XX N MONTICELLO AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,TRUE,FALSE,1112,11,27,23,19,1151819,1906579,2014,8/19/14 12:37,41.89952792,-87.71781502
54:18.6,,TRUE,4967186,9720873,HX370698,8/2/14 10:00,064XX W BELMONT AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,1632,16,36,17,26,1133126,1920627,2014,8/9/14 12:36,41.93842485,-87.78614614
54:18.6,,TRUE,4967332,9721354,HX371298,8/2/14 17:10,063XX S PAULINA ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,725,7,15,67,04B,1166039,1862849,2014,8/9/14 12:36,41.77923663,-87.66683146
54:18.6,,TRUE,4967355,9740991,HX391239,8/17/14 12:30,035XX N NARRAGANSETT AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1633,16,36,17,5,1133096,1923069,2014,8/24/14 12:37,41.94512649,-87.78619912
54:18.6,,TRUE,4968178,9726228,HX375976,8/5/14 21:30,021XX S KEDZIE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1022,10,24,30,6,1155307,1889844,2014,8/12/14 12:35,41.85353598,-87.70545322
54:18.6,,TRUE,4968215,9733699,HX382227,8/11/14 19:00,006XX E 88TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,632,6,6,44,08B,1181961,1846477,2014,8/18/14 12:38,41.73395667,-87.60896555
